Sales Rep Name,Brand Family,Package,Customer Num Company,New Buyers,Current Units
Mike Ast,Modelo Negra,15.5 Gal Keg,89005 Allendale Wine Shoppe,0,0
Dan Lagala,Pacifico,15.5 Gal Keg,49071 Chillers Grill (A),3,25
Dan Lagala,Modelo Especial,1/4 BBL Keg (7.75 Gal),49071 Chillers Grill (A),2,11
Dan Lagala,Modelo Especial,1/4 BBL Keg (7.75 Gal),44008 GOGIYA,1,8
Dan Lagala,Modelo Especial,1/4 BBL Keg (7.75 Gal),49055 Edgewater Liquor (A),1,1
Dan Lagala,Modelo Especial,1/4 BBL Keg (7.75 Gal),44031 Viva La Margarita Cliffside Park,0,0
Dan Lagala,Modelo Especial,1/4 BBL Keg (7.75 Gal),49071 Chillers Grill (A),0,2
Dan Lagala,Modelo Especial,15.5 Gal Keg,49016 Ipic Theaters,1,10
Dan Lagala,Modelo Especial,15.5 Gal Keg,44031 Viva La Margarita Cliffside Park,1,4
Dan Lagala,Modelo Especial,15.5 Gal Keg,44047 Sedona Tap House,0,-1
Dan Lagala,Modelo Especial,15.5 Gal Keg,49016 Ipic Theaters,0,7
Dan Lagala,Corona Light,1/4 BBL Keg (7.75 Gal),44031 Viva La Margarita Cliffside Park,0,0
Dan Lagala,Corona Light,1/4 BBL Keg (7.75 Gal),44031 Viva La Margarita Cliffside Park,0,0
Dan Lagala,Pacifico,1/4 BBL Keg (7.75 Gal),44031 Viva La Margarita Cliffside Park,0,4
Dan Lagala,Pacifico,1/4 BBL Keg (7.75 Gal),44031 Viva La Margarita Cliffside Park,0,4
Phil Ernst,Pacifico,15.5 Gal Keg,83010 Bottle King (A) Glen Rock,3,25
Phil Ernst,Modelo Especial,1/4 BBL Keg (7.75 Gal),83010 Bottle King (A) Glen Rock,2,9
Phil Ernst,Modelo Especial,1/4 BBL Keg (7.75 Gal),20106 Super Wine Warehse(P)Pate,1,2
Phil Ernst,Modelo Especial,1/4 BBL Keg (7.75 Gal),81014 Shop Rite Liq(A) Fair Lwn,1,1
Phil Ernst,Modelo Especial,1/4 BBL Keg (7.75 Gal),83010 Bottle King (A) Glen Rock,0,6
Phil Ernst,Modelo Negra,1/4 BBL Keg (7.75 Gal),83010 Bottle King (A) Glen Rock,1,2
Phil Ernst,Modelo Negra,1/4 BBL Keg (7.75 Gal),83010 Bottle King (A) Glen Rock,1,2
Phil Ernst,Corona Premier,15.5 Gal Keg,20106 Super Wine Warehse(P)Pate,0,0
Phil Ernst,Corona Premier,15.5 Gal Keg,20106 Super Wine Warehse(P)Pate,0,0
Phil Ernst,Modelo Especial,15.5 Gal Keg,83010 Bottle King (A) Glen Rock,0,13
Phil Ernst,Modelo Especial,15.5 Gal Keg,20106 Super Wine Warehse(P)Pate,0,0
Phil Ernst,Modelo Especial,15.5 Gal Keg,40019 Budy's Wine & Liq (A),0,8
Phil Ernst,Modelo Especial,15.5 Gal Keg,83010 Bottle King (A) Glen Rock,0,5
Phil Ernst,Modelo Negra,15.5 Gal Keg,83010 Bottle King (A) Glen Rock,0,1
Phil Ernst,Modelo Negra,15.5 Gal Keg,83010 Bottle King (A) Glen Rock,0,1
Phil Ernst,Pacifico,15.5 Gal Keg,83010 Bottle King (A) Glen Rock,0,0
Phil Ernst,Pacifico,15.5 Gal Keg,83010 Bottle King (A) Glen Rock,0,0
Dave Ehlers,Pacifico,15.5 Gal Keg,58001 Total Wine & More (River Edge),2,78
Dave Ehlers,Corona Premier,1/4 BBL Keg (7.75 Gal),14007 Total Wine & More (Totowa),1,2
Dave Ehlers,Corona Premier,1/4 BBL Keg (7.75 Gal),14007 Total Wine & More (Totowa),1,2
Dave Ehlers,Modelo Especial,15.5 Gal Keg,58001 Total Wine & More (River Edge),1,28
Dave Ehlers,Modelo Especial,15.5 Gal Keg,40010 Hackensack Liquors,1,1
Dave Ehlers,Modelo Especial,15.5 Gal Keg,14007 Total Wine & More (Totowa),0,5
Dave Ehlers,Modelo Especial,15.5 Gal Keg,40022 Buy Rite Of Hackensack,0,0
Dave Ehlers,Modelo Especial,15.5 Gal Keg,58001 Total Wine & More (River Edge),0,22
Dave Ehlers,Corona Premier,15.5 Gal Keg,58001 Total Wine & More (River Edge),0,0
Dave Ehlers,Corona Premier,15.5 Gal Keg,58001 Total Wine & More (River Edge),0,0
Dave Ehlers,Modelo Especial,1/4 BBL Keg (7.75 Gal),58001 Total Wine & More (River Edge),0,47
Dave Ehlers,Modelo Especial,1/4 BBL Keg (7.75 Gal),14007 Total Wine & More (Totowa),0,29
Dave Ehlers,Modelo Especial,1/4 BBL Keg (7.75 Gal),40001 Bottle & Cork,0,0
Dave Ehlers,Modelo Especial,1/4 BBL Keg (7.75 Gal),58001 Total Wine & More (River Edge),0,18
Dave Ehlers,Modelo Negra,1/4 BBL Keg (7.75 Gal),58001 Total Wine & More (River Edge),0,1
Dave Ehlers,Modelo Negra,1/4 BBL Keg (7.75 Gal),58001 Total Wine & More (River Edge),0,1
Dave Ehlers,Pacifico,1/4 BBL Keg (7.75 Gal),14007 Total Wine & More (Totowa),0,0
Dave Ehlers,Pacifico,1/4 BBL Keg (7.75 Gal),14007 Total Wine & More (Totowa),0,0
Default,Modelo Especial,15.5 Gal Keg,12089 FRANKFORD FD / NJ STATE FAIR,2,12
Default,Modelo Especial,15.5 Gal Keg,12089 FRANKFORD FD / NJ STATE FAIR,2,12
Default,Modelo Especial,15.5 Gal Keg,120002 PICNIC,1,5
Default,Modelo Especial,15.5 Gal Keg,12089 FRANKFORD FD / NJ STATE FAIR,1,7
Jim Heaney,Modelo Especial,1/4 BBL Keg (7.75 Gal),30005 Rutherford Wine (A),2,3
Jim Heaney,Modelo Especial,1/4 BBL Keg (7.75 Gal),29003 Liquor Shed,2,2
Jim Heaney,Modelo Especial,1/4 BBL Keg (7.75 Gal),24011 Shoppers Vineyard (A),1,1
Jim Heaney,Modelo Especial,1/4 BBL Keg (7.75 Gal),29003 Liquor Shed,1,1
Jim Heaney,Corona Premier,1/4 BBL Keg (7.75 Gal),30005 Rutherford Wine (A),0,1
Jim Heaney,Corona Premier,1/4 BBL Keg (7.75 Gal),30005 Rutherford Wine (A),0,1
Matt Powierski,Modelo Especial,15.5 Gal Keg,77017 Hook & Reel,2,59
Matt Powierski,Modelo Especial,15.5 Gal Keg,77009 M & M Wine & Spirits,2,5
Matt Powierski,Modelo Especial,15.5 Gal Keg,31060 Bottle Republic (Rutherford),1,1
Matt Powierski,Modelo Especial,15.5 Gal Keg,77009 M & M Wine & Spirits,1,1
Matt Powierski,Modelo Especial,15.5 Gal Keg,37047 Dp's Pub & Seafood Grill,0,3
Matt Powierski,Corona Light,1/4 BBL Keg (7.75 Gal),31060 Bottle Republic (Rutherford),1,2
Matt Powierski,Corona Light,1/4 BBL Keg (7.75 Gal),31060 Bottle Republic (Rutherford),1,2
Matt Powierski,Modelo Especial,1/4 BBL Keg (7.75 Gal),77017 Hook & Reel,0,52
Matt Powierski,Modelo Especial,1/4 BBL Keg (7.75 Gal),31060 Bottle Republic (Rutherford),0,4
Matt Powierski,Modelo Especial,1/4 BBL Keg (7.75 Gal),36007 Shop Rite Of Wallington,0,0
Matt Powierski,Modelo Especial,1/4 BBL Keg (7.75 Gal),36043 Sports Bar & Liquors,0,12
Matt Powierski,Modelo Especial,1/4 BBL Keg (7.75 Gal),37007 Jay's Liquormart,0,10
Matt Powierski,Modelo Especial,1/4 BBL Keg (7.75 Gal),37044 Riverview Liquors & Bar,0,22
Matt Powierski,Modelo Especial,1/4 BBL Keg (7.75 Gal),77017 Hook & Reel,0,4
Chris Politano,Pacifico,15.5 Gal Keg,31037 Delaware North Met Life Stadium,1,125
Chris Politano,Corona Light,15.5 Gal Keg,31037 Delaware North Met Life Stadium,1,35
Chris Politano,Corona Light,15.5 Gal Keg,31037 Delaware North Met Life Stadium,1,35
Chris Politano,Modelo Especial,15.5 Gal Keg,31037 Delaware North Met Life Stadium,1,65
Chris Politano,Modelo Especial,15.5 Gal Keg,31037 Delaware North Met Life Stadium,1,65
Chris Politano,Modelo Negra,15.5 Gal Keg,31037 Delaware North Met Life Stadium,1,3
Chris Politano,Modelo Negra,15.5 Gal Keg,31037 Delaware North Met Life Stadium,1,3
Chris Politano,Pacifico,15.5 Gal Keg,31037 Delaware North Met Life Stadium,1,22
Chris Politano,Pacifico,15.5 Gal Keg,31037 Delaware North Met Life Stadium,1,22
Office Tell Sell,Modelo Especial,15.5 Gal Keg,22009 Paterson Fire Dept,1,6
Office Tell Sell,Corona Light,15.5 Gal Keg,22009 Paterson Fire Dept,1,3
Office Tell Sell,Corona Light,15.5 Gal Keg,22009 Paterson Fire Dept,1,3
Office Tell Sell,Modelo Especial,15.5 Gal Keg,22009 Paterson Fire Dept,0,3
Office Tell Sell,Modelo Especial,15.5 Gal Keg,22009 Paterson Fire Dept,0,3
Javier Melo,Modelo Especial,15.5 Gal Keg,22065 Mambo Lounge (P),0,-1
Javier Melo,Corona Light,15.5 Gal Keg,22065 Mambo Lounge (P),0,-1
Javier Melo,Corona Light,15.5 Gal Keg,22065 Mambo Lounge (P),0,-1
Javier Melo,Modelo Especial,15.5 Gal Keg,22065 Mambo Lounge (P),0,0
Javier Melo,Modelo Especial,15.5 Gal Keg,20117 El Cantaro Liquors,0,0
Javier Melo,Modelo Especial,15.5 Gal Keg,22065 Mambo Lounge (P),0,0
Pablo Lopez,Modelo Negra,15.5 Gal Keg,25051 Portuguese Tavern Steak House,0,14
Pablo Lopez,Corona Light,1/4 BBL Keg (7.75 Gal),21038 Freddie's Dugout,0,0
Pablo Lopez,Corona Light,1/4 BBL Keg (7.75 Gal),21038 Freddie's Dugout,0,0
Pablo Lopez,Modelo Especial,15.5 Gal Keg,25051 Portuguese Tavern Steak House,0,11
Pablo Lopez,Modelo Especial,15.5 Gal Keg,20081 Hacienda (P),0,3
Pablo Lopez,Modelo Especial,15.5 Gal Keg,25041 Family Association,0,2
Pablo Lopez,Modelo Especial,15.5 Gal Keg,25051 Portuguese Tavern Steak House,0,6
Pablo Lopez,Modelo Negra,1/4 BBL Keg (7.75 Gal),20081 Hacienda (P),0,3
Pablo Lopez,Modelo Negra,1/4 BBL Keg (7.75 Gal),20081 Hacienda (P),0,3
